0,0.0005985245440408503,18,0.939999988079
1,0.0007297833731549363,5,0.941666670144
2,0.0007835998516742715,22,0.941666663289
3,0.0007997032000723217,22,0.941666665475
4,0.0007104498143132708,31,0.939999985298
5,0.0003038757277327305,26,0.934999992251
6,0.00039371236349448045,6,0.941666662693
7,0.00027185411320937707,30,0.938333326578
8,0.00037890150568390573,19,0.933333336413
9,0.0003251794564043233,5,0.943333336711
10,0.0009461718658244601,21,0.946666670144
11,0.0006113524327881645,4,0.94
12,0.0009922124379123849,3,0.941666669846
13,0.0002496421674709682,13,0.945000003278
14,0.0007457677614873823,7,0.941666670144
15,0.00031121244195425634,8,0.943333333333
16,0.0005228374083358183,17,0.935000003874
17,0.0009228323946580168,12,0.946666671038
18,8.273565072895099e-05,29,0.931666673819
19,0.0006710881247240897,31,0.943333321611
20,0.0009881585026194767,13,0.941666670144
21,0.0008369962724156086,9,0.940000003576
22,0.0002518983725684059,27,0.926666672826
23,0.0004667593101752241,29,0.940000000497
24,0.0006670695577872932,25,0.933333327373
25,0.0003044262104170396,2,0.935
26,0.00017351760823318006,26,0.911666660309
27,0.0003838323200693434,17,0.941666670144
28,5.505548746061325e-05,29,0.918333336214
29,7.871558952325566e-05,5,0.941666670144
30,0.00032075592924133355,25,0.928333327174
31,0.0005096033370916275,3,0.941666669846
